source,appid,review_id,steam_language,created_at,updated_at,voted_up,votes_up,votes_funny,comment_count,weighted_vote_score,steam_purchase_type,received_for_free,written_during_early_access,steam_deck,review_text,author_steamid,author_num_games_owned,author_num_reviews,author_playtime_forever,author_playtime_last_two_weeks,author_playtime_at_review,author_last_played
steam,2608050,188312643,english,2025-02-20T03:26:14+00:00,2025-02-20T03:26:14+00:00,True,0,0,0,0.5,,False,False,,cat,76561198006213429,0,35,12,0,12,2024-04-09T03:25:56+00:00
steam,2608050,189445799,english,2025-03-05T16:03:46+00:00,2025-03-05T16:03:46+00:00,True,0,0,0,0.5,,False,False,,the hint is annoying in this,76561199188431057,242,22,18,0,18,2025-03-05T16:03:19+00:00
steam,2608050,216807741,english,2026-01-25T22:00:58+00:00,2026-01-25T22:00:58+00:00,True,0,0,0,0.5,,False,False,,cats,76561198087866857,119,7,7,0,7,2024-01-03T22:05:01+00:00
steam,2608050,197724848,english,2025-06-20T18:47:44+00:00,2025-06-20T18:47:44+00:00,True,0,0,0,0.5,,False,False,,ฅ^•ﻌ•^ฅ,76561198062132131,0,3,22,0,22,2023-12-03T06:54:45+00:00
steam,2608050,209805831,english,2025-11-22T00:37:04+00:00,2025-11-22T00:37:04+00:00,True,0,0,0,0.5,,False,False,,Meow,76561198091218383,128,79,6,0,6,2024-08-27T00:02:47+00:00
steam,2608050,203979011,english,2025-09-09T23:09:02+00:00,2025-09-09T23:09:02+00:00,True,1,0,0,0.5,,False,False,,Cats.,76561199036679488,409,12,23,0,23,2025-09-09T19:35:44+00:00
steam,2608050,216938659,english,2026-01-27T12:43:21+00:00,2026-01-27T12:43:21+00:00,True,0,0,0,0.5,,False,False,,car,76561199102536206,47,6,16,16,16,2026-01-27T12:42:36+00:00
steam,2608050,191256188,english,2025-03-26T21:55:05+00:00,2025-03-26T21:55:05+00:00,True,0,0,0,0.458199352025985718,,False,False,,"peak
",76561199437193886,0,3,23,0,23,2025-03-10T21:30:53+00:00
steam,2608050,214734138,english,2025-12-31T13:24:10+00:00,2025-12-31T13:24:10+00:00,True,0,0,0,0.5,,False,False,,mew,76561198256212163,1,4,29,0,29,2025-12-31T13:22:46+00:00
steam,2608050,200610340,english,2025-07-24T20:33:14+00:00,2025-07-24T20:33:14+00:00,True,1,0,0,0.533073961734771729,,False,False,,♥,76561198043554073,2986,184,15,0,15,2023-12-01T23:06:31+00:00
steam,2608050,195597393,english,2025-05-25T04:28:04+00:00,2025-05-25T04:28:04+00:00,True,0,0,0,0.5,,False,False,,jUNGLEEEE,76561198312210475,617,564,10,0,10,2024-08-13T18:12:39+00:00
steam,2608050,194939173,english,2025-05-15T12:23:25+00:00,2025-05-15T12:23:25+00:00,True,0,0,0,0.5,,False,False,,"Snowman 1 : Huh?
Snowman 2 : Huh?
Snowman 1 : Huh?
Snowman 2 : Huh?
Snowman 3 : Hewwo :3
Snowman 1 : Huh?
Snowman 4 : Miiiaaaoooow
Snowman 2 : Huh?",76561198872564239,260,14,6,0,6,2025-05-15T12:20:57+00:00
steam,2608050,198448790,english,2025-06-29T11:26:12+00:00,2025-06-29T11:26:12+00:00,True,1,0,0,0.523809552192687988,,False,False,,"This game has hidden cats. You click hidden cats -->you get a meow. Do this multiple times until you found all cats. 

Have fun.

 ⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⢠⠏⡆⠀⠀⠀⠀⠀⢀⣀⣤⣤⣤⣀⡀
 ⠀⠀⡟⢦⡀ ⠀⠀⣀⠞⠀⠀⠘⡀⢀⡠⠚⣉⠤⠂⠀⠀⠀⠈⠙⢦⡀
 ⠀⠀⡇⠀⠉⠒⠊⠁⠀⠀⠀⠀⠀⠘⢧⠔⣉⠤⠒⠒⠉⠉⠀⠀⠀⠀⠹⣆
⠀⠀⢰⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢻⠀⠀⣤⠶⠶⢶⡄⠀⠀⠀⠀⢹⡆
     ⢺⠒⠀⠀⠀⠀⠀⠀⠀⠀⠤⠊⠀⢸⠀⡿⠀⡀⠀⣀⡟⠀⠀⠀⠀⢸⡇
       ⢯⡀⠐⠒⠚⠉⠀⢶⠂⠀⣀⠜⠀⢿⡀⠉⠚⠉⠀⠀⠀⠀⣠⠟
⠀⠀  ⠀⠙⠂⣴⠒⠒⣲⢔⠉⠉⣹⣞⣉⣈⠿⢦⣀⣀⣀⣠⡴⠟⠁
⠀  ⠀⠀⠀⠀⠀⠉⠉⠉⠀⠉⠉⠉",76561198384462005,0,127,12,0,12,2024-02-19T12:59:52+00:00
steam,2608050,190410252,english,2025-03-16T22:40:48+00:00,2025-03-16T22:40:48+00:00,True,1,0,0,0.518518567085266113,,False,False,,[h1] meow [/h1],76561199733764537,100,41,12,0,12,2025-03-16T22:39:57+00:00
steam,2608050,187659954,english,2025-02-10T21:43:27+00:00,2025-02-10T21:43:27+00:00,True,0,0,0,0.5,,False,False,,:D,76561198418903330,0,42,26,0,26,2025-02-10T21:43:13+00:00
steam,2608050,205981570,english,2025-10-05T19:33:12+00:00,2025-10-05T19:33:12+00:00,True,0,0,0,0.5,,False,False,,Y,76561198045296878,175,11,48,0,45,2025-10-05T19:33:55+00:00
steam,2608050,209673770,english,2025-11-20T06:32:34+00:00,2025-11-20T06:32:34+00:00,True,0,0,0,0.5,,False,False,,...,76561198048163679,37,364,15,0,15,2025-11-20T05:32:47+00:00
steam,2608050,152743276,english,2023-12-02T19:01:12+00:00,2023-12-02T19:01:12+00:00,True,52,5,3,0.80685579776763916,,False,False,,"Fantastic way to spend the first Saturday afternoon in December.

I think the developer might be sitting on a potential gold mine with Christmas carols sung by cats!",76561197992764570,1945,152,9,0,9,2023-12-02T18:56:57+00:00
steam,2608050,154266381,english,2023-12-24T04:14:36+00:00,2023-12-24T04:14:36+00:00,True,78,12,2,0.781189918518066406,,False,False,,"I have to say, Cats Hidden in Jingle Jam is one of the best games I have ever played. It's not just a game, it's a life-changing experience. It's a game that brought joy, peace, and love back into my marriage.

My wife and I have been married for 10 years, but we were going through a rough patch. We had grown apart, we barely talked, we argued a lot, and we had lost the spark that we once had. We were on the verge of divorce, and we didn't know how to fix it.

Then, one day, I stumbled upon this game on Steam. It was free, it looked cute, and it was made for a charity event. I thought, why not give it a try? Maybe it would cheer me up a bit. I downloaded it and started playing.

I was immediately hooked. The game was so relaxing, so charming, so fun. I loved finding and discovering the 100 cats hidden around the festive holiday village. I loved the hand-drawn artwork, the chill soundtrack, the easter eggs, and the achievements. I felt like a kid again, exploring a magical world full of wonder and surprises.

But the best part was, I wasn't alone. My wife noticed me playing the game, and she was curious. She asked me what it was, and I told her. She decided to join me, and we started playing together. We took turns finding the cats, we helped each other with the hints, we laughed at the funny animations, we competed for the timer mode, and we celebrated every achievement.

We had so much fun, we forgot about our problems. We rediscovered our common interests, our sense of humor, our teamwork, and our affection. We started talking again, listening again, understanding again, and loving again. We realized that we still had a lot in common, and that we still cared for each other.

We played the game every day, until we found all the cats and unlocked all the achievements. We even bought the DLC and the other games from the Travellin Cats franchise. We became fans of the developer and the artist, and we followed them on social media. We also donated to the Jingle Jam charity event, and we felt good about supporting a great cause.

But most importantly, we saved our marriage. We decided to give it another chance, and to work on our issues. We went to counseling, we communicated better, we compromised more, and we appreciated more. We rekindled the flame that we once had, and we fell in love all over again.

All thanks to this game. Cats Hidden in Jingle Jam is not just a game, it's a miracle. It's a game that saved my marriage, and my happiness. It's a game that I will always cherish, and always recommend. It's a game that everyone should play, especially with their loved ones.

If you haven't played it yet, do yourself a favor and play it now. You won't regret it. Trust me, it will change your life for the better. It did for me, and it can for you too.

Thank you, Travellin Cats, for making this game. Thank you, Nina-Serena, for creating this art. Thank you, The Yogscast, for hosting this event. Thank you, Cats Hidden in Jingle Jam, for saving my marriage.",76561199092782709,0,1,23,0,21,2024-03-26T15:12:23+00:00
steam,2608050,152664374,english,2023-12-01T18:06:39+00:00,2023-12-01T18:06:39+00:00,True,43,1,0,0.768126070499420166,,False,False,,"What an adorable Christmas game from Travellin Cats. Just in time to get you into the Christmas spirit right when December hits. The cats are cute as always and you cannot beat the price. I wish their was dlc for this game, that is my only real gripe. I love these games and more is always better :) 

Also the ending once you find all the cats is just a great little bonus. Very festive! And if you can please support The Yogscast Jingle Jam for charity! 🎄",76561198018894642,1933,641,24,0,24,2023-12-01T17:54:57+00:00
steam,2608050,179325464,english,2024-11-18T20:49:44+00:00,2024-11-18T20:49:44+00:00,True,22,0,0,0.726200103759765625,,False,False,,"I love the little extra things in this game.  It's not all just clicking on hidden cats.  There's snowmen that do something if you click on them, other objects that otherwise would just blend into the background are interactive.  It's fun to find all those.

The main objective is to find cats.  You are presented with a large hand-drawn Christmas themed screen.  Zoom in or you'll never find some of the cats because size varies.  Each time you click on a cat it meows.  And there are different meows, not just one.  Also a name pops up as an achievement.  

Music is the same as in all their games.  I really wish they would at least vary the tone a little because it's getting old after having  many of their games.

A fun finding game, child-friendly.  Travellin' Cats are one of the better devs that make cat finding games.",76561198064050389,8435,149,27,0,10,2024-12-01T21:09:41+00:00
steam,2608050,152848615,english,2023-12-04T04:05:24+00:00,2023-12-04T04:05:24+00:00,True,132,24,1,0.897139251232147217,,False,False,,"This game was very cat, and I enjoyed all the variety of cats. My friends like cats, and so do I. They recommended this game to me because it has cats in it. There are many cats in this game, and you need to find all the cats. But they cats are hidden because cats are very good at hiding because they are cats. Can you find all the cats? I did! I found all of the cats! I would rate this game cats/cats because cats are really cute and they make cute cat noises!",76561198025018518,725,27,8,0,8,2023-12-04T04:03:39+00:00
steam,2608050,152835362,english,2023-12-03T22:35:04+00:00,2023-12-04T14:32:30+00:00,True,28,10,0,0.74103081226348877,,False,False,,"Cats Hidden in Jingle Jam is pawsitively purrfect and will leave you feline good. Purrdy artwork, pawsome intro mewsic, and litter-ally furee!

Furreal hear meowt, don't procatstinate, download the game meow! You knead it! Have a mice day my feline furends! Meowy Catsmas! =(^w^)= <3",76561198203602380,0,5,7,0,7,2023-12-03T22:33:36+00:00
steam,2608050,158506670,english,2024-02-17T06:41:51+00:00,2024-02-20T02:27:52+00:00,True,99,0,0,0.899809181690216064,,False,False,,"See cat. click cat.
고양이가 보입니다. 고양이를 클릭하죠.",76561198102107891,0,1677,6,0,6,2024-02-17T06:35:02+00:00
steam,2608050,154235508,english,2023-12-23T19:16:58+00:00,2023-12-23T19:16:58+00:00,True,11,0,2,0.64340132474899292,,False,False,,"Loved the theme of this map and the music made it enjoyable to find the cats, some are in really awkward positions and that's typical of cats. The game is fun, cute and really fast to complete!!",76561198104755860,0,82,14,0,14,2023-12-23T19:15:04+00:00
steam,2608050,152665414,english,2023-12-01T18:23:56+00:00,2023-12-01T18:23:56+00:00,True,18,0,0,0.691316187381744385,,False,False,,"Very fun wee game, with lots of Yogscast in-jokes and secrets to find.",76561198007934390,570,19,22,0,22,2023-12-01T18:18:08+00:00
steam,2608050,152985489,english,2023-12-06T13:27:39+00:00,2023-12-06T13:27:39+00:00,True,19,2,0,0.688717484474182129,,False,False,,"Winter/Christmas themed hidden object game where your task is to find 100 cats. 
I really like the picture they made for the game and everything is fairy hidden. And maaaaybe there are some surprises hidden on top :)
Can fully recommend it to every fan of the genre. 
",76561197999498546,8644,319,18,0,18,2023-12-06T13:25:33+00:00
steam,2608050,157894364,english,2024-02-09T02:11:58+00:00,2024-02-09T02:11:58+00:00,True,8,0,0,0.632604360580444336,,False,False,,"Cute little treat for all the cat lovers out there that want to waste 10 mins without having to pay for it.
+ Has night mode for all those people with tired eyes.
[spoiler]Turn on the lights for snow to start falling.[/spoiler]",76561198077289710,1027,225,9,0,9,2024-02-08T17:43:46+00:00
steam,2608050,181398173,english,2024-12-01T21:29:40+00:00,2024-12-01T21:49:49+00:00,True,6,1,1,0.623444139957427979,,False,False,,"A nice pastime for in between.  🐈🐾🎄

Relax and get away from it all. 

Funny embedding of the cats in the environment - partly also similar drawings to pretend ;-)

Various meh, meow and miaow sounds - which can also be turned off. 

In the enlargement and the meandering pasture you can actually catch all of them ... almost ^^.

✨ There are extra surprises for Christmas, just click on everything, presents, candles etc. 

 The music is pleasant.

~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
Ein schöner  Zeitvertreib für zwischendurch.

Entspannen und  ""runterkommen"" vom Alltag. 

Witzige Einbettung der Katzen in die Umgebung- teilweise auch ähnliche Zeichnungen zum antäuschen  ;-)

Unterschiedliche Meh , Meow und Miau  - Laute- die man aber auch abschalten könnte. 

In der  Vergrößerung und mäanderförmig abgrasen, erwischt man eigentlich alle... fast  ^^

Zum Weihnachts-Thema gibts noch extra Überraschungen , einfach alles mal anklicken, Geschenke, Kerzen usw. 

Die  Musik ist angenehm.

🎄🐾🐈",76561198451424806,0,16,40,0,40,2024-12-01T21:09:54+00:00
steam,2608050,153007928,english,2023-12-06T20:38:56+00:00,2023-12-06T20:38:56+00:00,True,5,0,0,0.60000002384185791,,False,False,,"Cats hidden in Jingle Jam

This game is a hidden object game. Or rather, a hidden cat game!

You search for 100 cats in a hand drawn black and white illustration.
The game is very simple and it will only cost you like 5 minutes of your time.
It's great to play with your kids and introduce them to videogames.

The cats meow when you find them. And there are some pretty funny meows in there!

But also great for achievement hunters!
Each cat you find is an achievement. There's no easier way to get those stats up!

I love playing these type of games with my son and therefor I'll rate the game with a 6/10
It's not bad at all just very short.",76561198074258777,1000,47,8,0,8,2023-12-06T18:06:17+00:00
steam,2608050,152663818,english,2023-12-01T17:57:18+00:00,2023-12-01T17:57:18+00:00,True,9,0,3,0.596661746501922607,,False,False,,"This game just got released and I had to. I really had to. (An addictive for cats here) A short, delightful Christmas experience by Travellin Cats. 

PROS:
- Simple, cute, delightful experience;
- Cats' meows are done by humans. It's so cute and silly!;
- Nice music;
- Hidden secrets in the environment;
- Main game + Timed game.

CONS:
- None.

I recommend this game to all of my friends that love Hidden Object games and cats!",76561198809955799,0,334,10,0,10,2023-12-01T17:38:02+00:00
steam,2608050,153008098,english,2023-12-06T20:42:42+00:00,2023-12-06T20:49:13+00:00,True,5,0,0,0.590424180030822754,,False,False,,"Short, Simple, Find the ' Cats ' puzzle.
Other Interactive objects hidden around the town.

A breeze to sweep through, 
the challenge only begins within half a dozen, 
get stunned and blinded by the ' Black n White ', looking for the missing One(s).

Achievements are listed as ' Private ' for now.

Played and Forgotten.
Free, what else to say.",76561197987731882,614,534,21,0,21,2023-12-07T09:28:34+00:00
steam,2608050,152876428,english,2023-12-04T16:29:39+00:00,2023-12-04T16:29:39+00:00,True,13,0,0,0.637718498706817627,,False,False,,"Another cute visual find the cat puzzle game.

Finally did it without any hints.

Thanks to the dev for letting people enjoy for free along with the paid titles as well.",76561197989319480,2706,272,5,0,5,2023-12-04T16:28:04+00:00
steam,2608050,152981247,english,2023-12-06T11:48:31+00:00,2023-12-06T11:48:31+00:00,True,44,3,4,0.779448986053466797,,False,False,,"It took 3 minutes to finish this one, it's pleasant and very easy!",76561197985233338,8480,165,14,0,14,2023-12-06T11:41:02+00:00
steam,2608050,155371714,english,2024-01-06T08:05:58+00:00,2024-01-06T08:05:58+00:00,True,11,0,0,0.668674707412719727,,False,False,,Simple and easy search game that is accompanied by pleasant music.,76561198060998548,438,42,8,0,8,2024-01-05T23:20:05+00:00
steam,2608050,152909671,english,2023-12-05T06:04:28+00:00,2023-12-05T06:04:28+00:00,True,11,5,1,0.568629801273345947,,False,False,,"This game is not for the feint of heart. The mechanics are deep, and the amazing graphics are so good I feel that I'm seeing the real world. 10/10 would play again!!!!",76561199545367765,53,1,11,0,11,2023-12-04T04:05:37+00:00
steam,2608050,156161980,english,2024-01-17T11:10:51+00:00,2024-01-17T13:41:15+00:00,True,3,0,0,0.563492059707641602,,False,False,,"So many Cats that my Allergy kicked in.
But i played further, cause of insane Graphics which can reach more than 3500 FPS with disabled VSync.
With that much FPS you can better Aim then your CS-Bot.",76561197998707639,250,25,9,0,9,2024-01-17T00:40:20+00:00
steam,2608050,153316374,english,2023-12-10T17:54:22+00:00,2023-12-10T17:54:22+00:00,True,17,0,0,0.661611258983612061,,False,False,,An enjoyable time waster. Hidden puzzle game where you only look for cats in a winter holiday scene.,76561197964178108,4748,69,13,0,13,2023-12-10T17:53:01+00:00
steam,2608050,152718042,english,2023-12-02T12:27:54+00:00,2023-12-02T12:32:36+00:00,True,3,1,0,0.558823525905609131,,True,False,,"Nice game :) And absolutely free!) Thanks to the developer!)
Funny cat sounds {as always, same to other game of this studio I played}. Gentle music {same to other game, but with Christmas bell sounds} )
It is always interesting to find all cats without using hints)  
Cute little easter_eggs. Though during the moment with [spoiler]Santa[/spoiler] my FPS decreases ~by 2 times {I've got quite weak graphics card}. 
Easy achievements {each cat found = 1 achievement}. 
Sweet and relaxing game {for half an hour} for the upcoming winter holidays)
",76561199155631677,165,59,80,0,32,2024-12-06T21:57:30+00:00
steam,2608050,153218943,english,2023-12-09T15:43:55+00:00,2023-12-09T15:43:55+00:00,True,10,1,1,0.600446045398712158,,False,False,,"Simple and fun. Nice touch to have some basic settings (light intensity, music sliders etc). Worth playing",76561198036201442,336,272,14,0,14,2023-12-09T15:42:44+00:00
steam,2608050,171505273,english,2024-08-05T19:35:51+00:00,2024-08-05T19:35:51+00:00,True,3,0,0,0.550150632858276367,,False,False,,"Got this game for free: As an artist, I love the art style of this game and the soundtrack is nice as it doesn't feel extremely repetitive. Took me 18 minutes total to complete both the first run and then the timed run together. If I had to provide any negative feedback its that there should be a mute button for the ticking in the timed run and the achievements are too much. I would much rather it have achievements for completion, finding all the ester eggs, and for beating it in under a certain time rather than one for every cat you find. Overall, great way to kill some time.",76561198193634115,0,10,18,0,18,2024-08-05T19:31:52+00:00
steam,2608050,152681556,english,2023-12-01T23:17:07+00:00,2023-12-01T23:17:07+00:00,True,16,2,0,0.647257149219512939,,False,False,,"[b]EST Completion Time (1 Playthrough):[/b] 5-15 minutes
[b]Achievements Available:[/b] 100
[b]EST Completion Time (100% Achievements):[/b] 5-15 minutes
[b]Trading Cards Available:[/b] 0 (N/A)

[h1]Overview[/h1]
Created in collaboration with Yogscast for their Jingle Jam charity event, [i]Cats Hidden in Jingle Jam[/i] is a delightful, hand-drawn hidden object game in which your goal is to find 100 cats in a festive holiday village. Although the game only includes 1 level, it is so unexpectedly charming with its cute, hand-drawn graphics, cheerful music, and surprises/secrets that even Scrooge or The Grinch would be unable to resist its charm and would find themselves enamored with it.

[h1]Pros[/h1]
• Cute, hand-drawn graphics accompanied by wonderfully festive & whimsical music.
• Each cat meows in its own unique voice/sound when clicked/found; some of which are quite comical.
• Clicking on certain “non-cat” objects produces (unexpected but welcomed) sound effects (i.e., [spoiler]clinking the mug in the center of the map, or clicking the bells on the market stalls to make them jingle[/spoiler]) or animations (i.e., [spoiler]briefly animated snowmen[/spoiler]).
• Counter at the bottom of the screen indicates how many hidden cats remain.
• Hints available (if needed) when only 6 hidden cats remain.

[h1]Cons[/h1]
• Leaderboard (for optional timed rounds) is personal; no global or “friends only” leaderboards.

[h1]Guide to 100% Purrrfection:[/h1]
Check out my achievement guide for 100% [i]purrrfection[/i]!
https://steamcommunity.com/sharedfiles/filedetails/?id=3101886948

[h1]TL;DR:[/h1]
Aside from it being free-to-play, [i]Cats Hidden in Jingle Jam[/i] is a [u]must play[/u] for anyone who loves hidden object games, Christmas, and/or cats.",76561198212644368,0,51,128,0,127,2023-12-03T06:18:39+00:00
steam,2608050,171762854,english,2024-08-09T17:59:03+00:00,2024-12-19T18:06:33+00:00,True,2,0,0,0.54703831672668457,,True,False,,"[i]Cats Hidden in Jingle Jam[/i] is a free-to-play, hidden object game by indie developer Travellin Cats, the developer(s) of [url=https://store.steampowered.com/app/2313250/Cats_Hidden_in_Paris/][i]Cats Hidden in Paris[/i][/url]. The objective of the game is to find one hundred cats hidden in each of two lovingly hand-drawn images. The game is very short, taking only thirty to forty minutes to complete, after which the time trial feature is unlocked for future playthroughs. While the time trial feature adds some replayability, the position of the cats do not change in future playthroughs which turns the game into a memory game.

Compared to [i]Cats Hidden in Paris[/i], [i]Cats Hidden in Jingle Jam[/i] has a variety of improvements to the graphic and sound design. There are a number of hidden, interactive elements across the two levels/maps that add to the charming atmosphere with cute animations and colours. Though there is only one soundtrack, it is pleasant to listen to and, more importantly, it now plays during the game, not just the menu! Each cat in the level/map produces a unique (as far as I can tell) '[i]meow[/i]' sound when clicked on and has an associated achievement which shows its name and number.

Unrelated to this review, the developer(s) requested feedback on the closing screen which I will provide as follows: Firstly, I think players should have a choice between listening to the music or to the ticking timer during the time trial mode. Secondly, I think it would be nice to give players the choice of having a timer during the first playthrough as well as some players may enjoy such a challenge. Finally, thanks for making this game free!",76561198034653472,147,35,27,0,27,2024-12-19T18:04:24+00:00
steam,2608050,152725104,english,2023-12-02T14:23:52+00:00,2023-12-03T09:33:15+00:00,True,2,0,0,0.545454561710357666,,False,False,,"I really like game. The way the picture is created looks simply but I see it is intention and it has cartoon style look. It reminds me story art books for children from my country. It is just funny. The difficulty of the game is well balanced. The control system is good and responsive and I like the zoom system and the help. I really appreciate 'Easter eggs', the animated gifts or jokes connected with lamps, gifts, snowman. I recommend to connect it with achievements.",76561198068169042,1594,138,17,0,17,2023-12-02T14:10:16+00:00
steam,2608050,155019077,english,2024-01-02T00:12:01+00:00,2024-01-02T00:12:01+00:00,True,2,0,0,0.54356849193572998,,False,False,,"Cats Hidden in Jingle Jam is a 100 Cats hidden object game.  Beat it in 5 minutes using a mouse, then again in another 5 minutes timed for kicks.  Good game for kids. 

Finding the cats is fun, and there's so much extra stuff in the art to click on that makes this one extra wholesome.  Great for the holiday season.  

There are 100 achievements, one for each cat.  

It's freeee.......",76561198121112670,0,330,11,0,11,2024-01-02T00:07:46+00:00
steam,2608050,175870101,english,2024-09-27T11:49:52+00:00,2024-09-27T11:49:52+00:00,True,2,0,0,0.541984736919403076,,False,False,,"Quick and easy game that will only take 5-10 minutes to complete. I got tired of other games and tried this one, and I was not disappointed. GG to the developers.",76561199060430273,91,21,16,0,16,2024-09-27T11:42:02+00:00
steam,2608050,153736823,english,2023-12-16T19:31:24+00:00,2023-12-16T19:31:24+00:00,True,2,0,0,0.540636062622070312,,False,False,,"This developer has come a long way in refining his drawings, so CONGRATULATIONS! Those dreadful thick lines were absent. And even though the cats weren't so cleverly hidden, it was much more pleasant looking for them.  And there were no 'how could you possibly know this' things involved.  Congratulations!",76561198043709294,0,39,50,0,21,2024-12-04T15:21:29+00:00
steam,2608050,155384700,english,2024-01-06T12:24:01+00:00,2024-01-06T12:24:01+00:00,True,10,1,2,0.63942873477935791,,False,False,,"Simple, free, cute cats

Includes themed eastereggs for nice surprises",76561197970149845,4095,634,6,0,6,2024-01-06T12:22:58+00:00
steam,2608050,152789308,english,2023-12-03T09:42:57+00:00,2023-12-03T09:42:57+00:00,True,3,0,0,0.537595450878143311,,False,False,,"First of all i wanted to say Thank You to dev because this game like a medicine for me now. I left my home country and left my cat and two dogs there and I really miss them. Sometimes it's even hard to watch different pet videos on YouTube because I missed my pets so much...

Game look simple but image is perfect.
Sound and ""secret"" sounds are perfect. I really like it.

I remember that I was buying that kind of games before and I was surprised when I saw that this game is free.

Easy achievements.
Best 10 minutes in last 6 month.

Thank you!",76561198067096205,0,35,9,0,9,2023-12-03T09:37:23+00:00
steam,2608050,152848587,english,2023-12-04T04:04:21+00:00,2023-12-04T04:04:21+00:00,True,2,0,0,0.529499650001525879,,False,False,,"Great Game about finding cats in a hand drawn picture. A nod to Jingle jam and it's even free kudos to the dev Traveling Cats and please check out their other games in the series including the also free Cats Hidden In Paris.

",76561198018280479,1969,75,29,0,9,2023-12-04T05:12:11+00:00
steam,2608050,152690744,english,2023-12-02T02:36:32+00:00,2023-12-02T02:56:12+00:00,True,1,1,0,0.526143789291381836,,False,False,,"Putting this game on Steam on the 1st day of December was an awesome idea to put us in the Christmas spirit! The game was quite enjoyable and only took me 13 minutes to complete. There's also a timer mode with a leaderboard which is pretty cool!

Hint: click on all the presents to see what happens! *oooo*
Also after completing the game there was a really nice show :)

Merry Christmas!",76561199094219345,1747,93,14,0,14,2023-12-02T02:33:43+00:00
steam,2608050,154269710,english,2023-12-24T05:20:42+00:00,2023-12-24T05:20:42+00:00,True,1,0,0,0.525862038135528564,,False,False,,"I really like these ""find the cat"" games and this one was no exception! It was enjoyable with extra little secrets like snow and Santa. If you like cats, then this is definitely the game for you!",76561198361228412,210,2,18,0,18,2023-12-24T05:18:14+00:00
steam,2608050,153216372,english,2023-12-09T15:09:19+00:00,2023-12-09T15:09:19+00:00,True,1,0,0,0.525862038135528564,,False,False,,"One of those find the cats game!

Really like the many different sound effects, not just the cats, but also the ending, the little surprises like when singing me-ow snowman, as well as the meowy christmas song when you click on all the presents. 

Love the game.",76561197990763278,0,124,25,0,25,2023-12-09T15:08:03+00:00
steam,2608050,152964130,english,2023-12-06T03:24:10+00:00,2023-12-06T03:24:10+00:00,True,3,0,0,0.525862038135528564,,False,False,,"This game was super cute and some nice casual fun. There were several secrets in the level that were fun to find! Highly recommend since it is the perfect price point!
Find the cute cats!",76561198028180994,1164,6,18,0,18,2023-12-06T03:21:15+00:00
steam,2608050,152914153,english,2023-12-05T08:42:16+00:00,2023-12-05T08:42:16+00:00,True,1,0,0,0.525862038135528564,,False,False,,A good wheres waldo experience. It's free and a fun time trying to find all the cats hidden throughout the game. 10/10 where waldo game.,76561198860841731,0,49,16,0,16,2023-12-05T08:39:01+00:00
steam,2608050,152670318,english,2023-12-01T19:51:43+00:00,2023-12-01T19:51:43+00:00,True,1,0,0,0.525039613246917725,,False,False,,"A fun, well put together game.
Nina's art is lovely and I had a good laugh at not only the hiding places but some of the antics the cats were getting up to!",76561198063561212,0,3,13,0,13,2023-12-01T19:50:15+00:00
steam,2608050,183116166,english,2024-12-19T14:32:51+00:00,2024-12-19T14:32:51+00:00,True,1,0,0,0.523809552192687988,,False,False,,"Cozy christmas vibes and a fun, short game of finding hidden cats. They added a second level in 2024. And it's free!",76561198004359575,10297,119,26,0,26,2024-12-19T14:26:55+00:00
steam,2608050,182210760,english,2024-12-08T02:52:03+00:00,2024-12-08T02:52:03+00:00,True,1,0,0,0.523809552192687988,,False,False,,Amazing fun just finding cute cats :3,76561198058598841,1124,45,46,0,46,2024-12-08T02:51:46+00:00
steam,2608050,181943895,english,2024-12-05T10:23:08+00:00,2024-12-05T10:23:08+00:00,True,2,0,0,0.523809552192687988,,False,False,,"A wonderfully cozy time commemorating one of the best times of the year. I love all the effort that went into these levels, and it's hard to beat the price point. Give it a spin, and remember to support the Jingle Jam!",76561198141982107,0,3,30,0,30,2024-12-04T10:42:03+00:00
steam,2608050,166791672,english,2024-06-06T10:32:28+00:00,2026-01-25T12:53:37+00:00,True,1,0,0,0.523809552192687988,,False,False,,"[h3] [b] CATS HIDDEN IN JINGLE JAM [/b] [/h3]

Relaxing and funny game where you just need to find 100 hidden cats. Once you find them all, you just completed the whole game. Sounds easy right? Some cats are really tough to find but you will figure it out. If you can´t find some of them there is hint system that will help you. Art and music fits together nicely. In case you are still missing some cats, just take a look at my guide. :)

Overall it is a good game to decompress. If you have good eyes for seeking it will take you about 30 minutes to 1 hour at maximum. Also you will get easily those achievements. GL & HF.",76561198340135818,256,278,39,0,39,2025-03-28T21:25:02+00:00
